user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
534,2,34,0,0,136,3,0.04,1,0,1,1
535,1,38,6,2,137,38,0.02,0,0,1,0
536,2,35,2,1,111,62,0.47,2,13,0,1
537,2,38,5,0,211,72,0.35,0,0,1,0
538,0,39,2,2,168,69,0.54,0,0,1,1
539,0,53,0,3,86,27,0.15,1,0,1,0
540,2,42,4,2,219,2,0.04,1,0,1,0
541,0,40,2,0,66,51,0.3,1,0,1,0
542,1,48,3,2,73,97,0.41,1,0,1,1
543,2,52,6,2,274,56,0.09,0,0,1,0
544,0,44,0,0,169,69,0.06,2,0,1,0
545,1,30,2,0,88,58,0.33,2,0,1,0
546,0,57,3,0,286,87,0.53,0,0,1,0
547,1,29,0,2,23,98,0.36,2,0,1,0
548,1,49,2,2,296,69,0.35,2,0,1,0
549,1,25,7,3,264,51,0.09,1,0,1,0
550,2,32,4,0,167,56,0.19,2,0,1,0
551,1,39,5,1,87,62,0.12,2,46,0,0
552,1,22,3,3,92,70,0.51,2,0,1,0
553,2,23,5,3,101,96,0.41,1,0,1,1
554,0,53,3,3,139,1,0.54,1,0,1,0
555,1,46,2,0,159,93,0.47,0,0,1,1
556,1,41,2,2,229,15,0.56,1,0,1,0
557,0,30,7,2,281,63,0.02,0,0,1,0
558,2,40,4,1,286,44,0.58,1,46,0,0
559,2,46,4,1,261,12,0.6,2,47,0,0
560,0,25,5,2,295,56,0.17,2,0,1,0
561,0,41,0,3,256,51,0.57,0,0,1,0
562,2,27,2,3,173,27,0.52,0,0,1,0
563,2,45,5,1,124,49,0.05,2,22,0,1
564,0,52,6,2,230,12,0.11,1,0,1,0
565,0,48,4,2,292,21,0.26,1,0,1,0
566,2,38,7,1,205,25,0.02,0,33,0,0
567,2,44,4,3,48,61,0.26,1,0,1,0
568,1,45,0,0,271,6,0.09,0,0,1,0
569,2,25,6,2,166,5,0.4,2,0,1,0
570,0,50,3,1,285,46,0.4,2,46,0,0
571,1,58,2,2,175,33,0.37,2,0,1,1
572,2,35,7,1,205,71,0.28,1,16,0,0
573,1,18,3,1,101,95,0.17,2,22,0,0
574,0,21,4,1,134,80,0.23,1,41,0,0
575,2,32,4,2,12,38,0.24,1,0,1,0
576,1,33,2,0,147,82,0.5,2,0,1,0
577,1,41,0,2,174,8,0.17,2,0,1,1
578,0,33,3,2,86,57,0.26,1,0,1,0
579,1,35,0,3,99,19,0.01,1,0,1,1
580,1,18,5,1,78,92,0.26,2,32,0,0
581,0,58,3,2,274,60,0.45,2,0,1,0
582,0,46,2,2,28,53,0.02,0,0,1,0
583,0,21,0,2,211,86,0.09,0,0,1,0
584,0,33,1,3,121,41,0.08,0,0,1,0
585,2,39,6,3,32,34,0.48,2,0,1,0
586,0,27,5,3,246,65,0.6,2,0,1,1
587,2,26,5,3,15,15,0.46,1,0,1,0
588,0,23,7,0,55,10,0.19,1,0,1,0
589,0,58,0,2,40,72,0.42,2,0,1,0
590,0,51,4,1,143,35,0.08,1,23,0,0
591,2,22,0,2,263,74,0.18,1,0,1,0
592,1,58,6,2,178,98,0.43,0,0,1,0
593,1,37,0,2,30,38,0.16,1,0,1,0
594,1,34,4,2,278,29,0.42,2,0,1,0
595,2,23,7,2,230,75,0.29,1,0,1,1
596,0,32,3,3,215,39,0.4,0,0,1,0
597,1,41,6,1,196,51,0.35,2,14,0,0
598,0,28,6,1,125,94,0.33,1,28,0,0
599,1,19,2,2,222,80,0.46,1,0,1,0
600,2,35,3,2,233,41,0.14,1,0,1,0
601,1,25,4,0,177,24,0.01,2,0,1,0
602,2,44,0,3,99,9,0.53,2,0,1,0
603,0,58,2,3,34,58,0.16,1,0,1,0
604,1,37,6,1,138,87,0.29,1,31,0,1
605,0,21,1,3,254,22,0.22,0,0,1,1
606,0,28,6,0,233,63,0.03,0,0,1,1
607,0,19,2,3,219,39,0.28,2,0,1,0
608,2,21,4,0,91,20,0.56,2,0,1,0
609,0,41,2,2,31,21,0.09,2,0,1,0
610,0,31,6,1,205,64,0.24,0,42,0,0
611,0,40,3,2,21,91,0.14,0,0,1,0
612,1,57,1,1,11,52,0.49,1,37,0,1
613,0,22,3,2,222,93,0.33,1,0,1,0
614,0,54,4,0,123,27,0.26,1,0,1,0
615,0,42,6,3,287,96,0.08,1,0,1,1
616,0,37,1,0,197,19,0.22,1,0,1,0
617,2,51,6,2,267,12,0.48,2,0,1,1
618,2,26,6,3,12,62,0.44,1,0,1,0
619,1,44,0,2,243,17,0.42,2,0,1,0
620,2,53,3,2,140,28,0.4,1,0,1,0
621,2,54,2,2,111,87,0.36,1,0,1,0
622,0,27,2,2,238,54,0.3,0,0,1,1
623,0,29,4,2,225,40,0.53,2,0,1,0
624,2,24,0,2,214,4,0.25,2,0,1,0
625,2,58,7,1,112,1,0.17,1,12,0,0
626,1,16,2,1,85,98,0.51,1,21,0,0
627,0,37,0,0,192,7,0.39,0,0,1,0
628,2,16,7,3,216,27,0.31,1,0,1,0
629,2,24,7,3,283,88,0.3,1,0,1,0
630,0,32,6,1,113,88,0.01,0,45,0,0
631,1,29,7,0,60,15,0.17,0,0,1,0
632,0,31,0,3,115,84,0.1,2,0,1,1
633,0,59,0,2,180,84,0.35,0,0,1,1
634,2,56,4,1,290,84,0.05,0,30,0,0
635,2,20,0,1,106,10,0.19,1,10,0,0
636,2,27,4,2,296,79,0.27,0,0,1,0
637,2,41,7,0,68,8,0.34,1,0,1,0
638,2,16,4,3,177,34,0.15,0,0,1,0
639,1,34,0,3,198,17,0.54,0,0,1,0
640,0,23,5,3,78,68,0.37,2,0,1,1
641,0,25,7,3,290,76,0.4,2,0,1,0
642,1,58,0,0,36,57,0.02,2,0,1,0
643,2,51,2,3,108,14,0.5,0,0,1,0
644,0,48,4,2,98,88,0.18,0,0,1,0
645,1,22,0,1,287,17,0.42,1,40,0,0
646,2,33,2,3,172,51,0.51,2,0,1,0
647,1,54,6,1,89,95,0.36,0,38,0,0
648,1,50,5,1,200,14,0.28,0,46,0,0
649,2,28,2,3,289,11,0.55,1,0,1,1
650,0,48,3,0,23,76,0.58,0,0,1,1
651,2,21,4,3,170,51,0.53,1,0,1,1
652,2,19,1,2,227,48,0.56,0,0,1,0
653,2,26,7,0,290,66,0.36,1,0,1,0
654,0,55,1,2,200,50,0.04,2,0,1,0
655,0,59,4,3,34,63,0.39,0,0,1,1
656,0,24,4,0,105,3,0.01,1,0,1,0
657,0,58,0,2,216,31,0.33,0,0,1,1
658,1,23,3,0,105,55,0.55,0,0,1,0
659,1,53,3,0,244,64,0.24,1,0,1,0
660,2,29,3,0,30,41,0.39,1,0,1,0
661,0,23,2,3,126,34,0.57,2,0,1,1
662,0,29,0,3,106,55,0.35,0,0,1,0
663,2,49,6,1,295,17,0.4,2,31,0,0
664,0,23,2,2,230,52,0.43,1,0,1,0
665,0,29,2,0,102,74,0.32,1,0,1,0
666,2,43,4,0,152,55,0.3,0,0,1,0
667,1,31,1,3,77,80,0.35,1,0,1,0
668,2,43,7,2,78,48,0.21,1,0,1,0
669,0,39,6,1,220,18,0.05,1,18,0,0
670,0,38,6,1,245,12,0.52,0,48,0,1
671,1,31,1,1,30,42,0.06,1,44,0,0
672,0,35,6,3,226,55,0.25,0,0,1,1
673,0,44,5,1,133,18,0.4,1,11,0,0
674,0,33,0,0,118,36,0.58,0,0,1,0
675,0,27,1,2,115,61,0.31,0,0,1,0
676,2,38,1,2,155,80,0.07,1,0,1,0
677,1,30,4,2,125,65,0.37,2,0,1,0
678,2,55,2,0,190,5,0.58,0,0,1,0
679,0,20,6,2,164,33,0.34,0,0,1,1
680,1,33,1,0,126,49,0.45,0,0,1,0
681,0,47,2,1,272,8,0.32,1,44,0,0
682,0,47,5,0,263,79,0.58,2,0,1,1
683,2,38,2,3,127,4,0.0,2,0,1,0
684,0,55,0,1,281,21,0.12,1,42,0,0
685,0,40,5,1,210,64,0.56,2,13,0,0
686,0,49,1,2,206,27,0.41,2,0,1,0
687,0,52,1,0,285,82,0.57,1,0,1,0
688,2,35,5,2,29,18,0.42,2,0,1,1
689,2,53,4,3,67,87,0.28,0,0,1,0
690,1,52,6,1,252,44,0.34,1,24,0,0
691,2,22,6,3,291,97,0.24,1,0,1,0
692,2,58,2,3,136,57,0.47,1,0,1,0
693,1,33,4,2,154,52,0.32,2,0,1,0
694,0,20,6,0,279,67,0.4,0,0,1,0
695,1,21,1,2,199,85,0.19,0,0,1,0
696,1,56,6,1,30,66,0.35,1,31,0,0
697,0,54,5,0,158,2,0.34,0,0,1,0
698,1,51,6,3,83,10,0.33,1,0,1,0
699,1,24,4,2,161,23,0.45,2,0,1,1
700,0,21,5,2,183,20,0.21,1,0,1,0
701,1,58,5,3,131,47,0.06,1,0,1,0
702,0,26,7,2,126,52,0.22,2,0,1,1
703,1,32,3,0,282,22,0.19,1,0,1,1
704,1,44,2,2,240,46,0.11,1,0,1,1
705,1,22,0,3,169,52,0.1,1,0,1,1
706,0,29,7,3,238,61,0.09,2,0,1,0
707,1,37,6,0,276,17,0.4,1,0,1,0
708,0,18,5,3,101,8,0.43,2,0,1,0
709,0,27,0,0,176,20,0.05,2,0,1,1
710,1,43,2,2,161,84,0.08,1,0,1,0
711,1,58,3,3,153,24,0.29,0,0,1,0
712,2,20,4,0,199,52,0.22,2,0,1,0
713,0,37,3,1,252,58,0.41,2,28,0,0
714,1,39,7,1,79,5,0.37,1,7,0,0
715,1,36,5,2,15,11,0.49,0,0,1,0
716,0,51,7,3,73,81,0.1,1,0,1,0
717,1,28,3,0,20,16,0.1,1,0,1,0
718,2,39,6,3,141,49,0.54,2,0,1,0
719,2,51,5,1,250,72,0.12,2,40,0,1
720,0,46,0,2,191,45,0.01,1,0,1,0
721,0,18,5,1,157,48,0.44,1,18,0,1
722,0,46,3,3,53,28,0.08,2,0,1,0
723,0,42,3,3,64,70,0.05,2,0,1,1
724,2,46,6,0,160,17,0.5,0,0,1,0
725,2,35,4,3,227,39,0.44,2,0,1,0
726,0,57,5,2,183,58,0.0,0,0,1,0
727,2,38,4,1,186,46,0.07,1,30,0,0
728,2,31,2,2,176,37,0.29,2,0,1,1
729,2,20,4,2,274,54,0.6,0,0,1,0
730,2,26,4,3,183,65,0.52,0,0,1,0
731,0,58,2,0,293,47,0.06,0,0,1,0
732,2,51,6,0,70,51,0.45,1,0,1,0
733,1,23,1,2,64,85,0.16,2,0,1,0
734,1,38,2,3,291,75,0.33,0,0,1,0
735,0,31,7,2,218,60,0.06,0,0,1,0
736,2,24,4,3,211,76,0.52,1,0,1,0
737,1,42,2,0,126,90,0.03,2,0,1,0
738,2,27,5,2,231,59,0.12,2,0,1,0
739,2,57,4,0,290,16,0.17,1,0,1,0
740,1,36,1,1,77,85,0.0,2,46,0,0
741,1,16,5,2,154,29,0.34,1,0,1,0
742,0,24,3,3,105,48,0.38,1,0,1,1
743,1,53,2,3,113,65,0.38,1,0,1,0
744,2,36,0,2,174,11,0.29,1,0,1,0
745,2,51,2,2,32,59,0.02,1,0,1,0
746,2,42,1,2,271,99,0.34,2,0,1,0
747,2,29,3,2,97,26,0.44,0,0,1,0
748,1,59,1,3,266,90,0.06,0,0,1,0
749,2,22,0,1,276,11,0.13,0,9,0,0
750,0,52,6,0,81,16,0.37,0,0,1,0
751,1,27,1,0,116,39,0.44,0,0,1,1
752,1,46,0,0,251,63,0.34,2,0,1,0
753,1,52,7,3,270,67,0.22,2,0,1,0
754,2,39,2,2,246,37,0.17,1,0,1,1
755,1,33,1,1,100,8,0.02,1,45,0,0
756,2,17,6,1,206,27,0.42,0,49,0,0
757,0,35,0,0,81,90,0.19,0,0,1,0
758,1,41,3,0,26,42,0.19,1,0,1,0
759,0,42,2,3,208,67,0.06,0,0,1,0
760,0,49,0,3,295,93,0.13,1,0,1,1
761,1,57,0,0,13,89,0.16,0,0,1,0
762,1,26,4,2,120,68,0.34,0,0,1,0
763,2,17,2,1,125,77,0.26,0,18,0,0
764,0,49,7,2,104,74,0.57,1,0,1,1
765,2,52,2,2,225,94,0.01,0,0,1,1
766,2,49,0,0,261,15,0.17,1,0,1,0
767,2,57,6,2,79,2,0.22,0,0,1,0
768,0,24,3,2,240,39,0.23,2,0,1,0
769,2,24,2,0,28,62,0.04,2,0,1,0
770,0,48,0,2,91,37,0.34,0,0,1,0
771,2,40,4,2,212,66,0.27,1,0,1,1
772,2,59,4,2,172,69,0.41,0,0,1,0
773,0,39,4,0,55,37,0.5,0,0,1,0
774,0,54,3,3,130,46,0.26,0,0,1,0
775,1,40,4,0,97,57,0.43,1,0,1,0
776,0,51,2,0,71,15,0.58,1,0,1,1
777,2,31,7,0,18,3,0.36,2,0,1,0
778,1,24,4,0,212,7,0.58,1,0,1,0
779,0,18,6,0,14,49,0.5,0,0,1,0
780,0,18,2,1,213,1,0.35,0,5,0,1
781,0,44,6,3,207,62,0.23,0,0,1,0
782,1,32,7,2,71,53,0.54,2,0,1,0
783,1,32,0,2,36,2,0.52,2,0,1,0
784,2,52,7,2,120,84,0.5,2,0,1,0
785,0,31,3,2,272,71,0.15,1,0,1,1
786,1,33,1,2,212,43,0.05,2,0,1,0
787,1,46,3,1,193,94,0.18,1,17,0,0
788,0,16,1,2,150,74,0.01,0,0,1,1
789,0,23,0,3,213,20,0.5,2,0,1,0
790,1,26,3,3,293,15,0.39,2,0,1,1
791,0,52,0,0,80,13,0.56,2,0,1,0
792,0,27,7,3,222,73,0.17,1,0,1,1
793,2,32,2,0,100,16,0.3,0,0,1,1
794,1,20,5,0,185,79,0.37,2,0,1,0
795,2,47,2,3,94,57,0.18,1,0,1,0
796,0,31,4,0,47,19,0.05,0,0,1,0
797,0,30,0,2,173,95,0.44,2,0,1,0
798,0,27,3,2,185,6,0.18,0,0,1,0
799,2,30,0,3,175,17,0.33,2,0,1,0
800,0,17,4,3,134,6,0.51,0,0,1,0
801,1,56,4,2,253,15,0.54,0,0,1,1
802,2,57,3,2,161,56,0.6,0,0,1,0
803,2,57,0,0,47,59,0.09,2,0,1,1
804,1,41,2,2,286,72,0.14,2,0,1,0
805,0,36,2,3,194,12,0.02,0,0,1,0
806,2,22,0,3,87,39,0.5,2,0,1,0
807,0,40,7,0,92,65,0.04,1,0,1,0
808,1,36,6,2,242,7,0.04,2,0,1,0
809,2,19,0,1,26,2,0.58,2,35,0,1
810,2,44,5,0,255,36,0.09,0,0,1,0
811,1,57,6,0,204,21,0.3,1,0,1,0
812,2,17,6,2,62,25,0.25,1,0,1,1
813,1,26,4,3,19,68,0.1,0,0,1,0
814,2,19,3,1,197,33,0.17,2,41,0,0
815,2,24,6,0,49,21,0.22,0,0,1,0
816,0,22,6,1,87,60,0.34,0,41,0,0
817,2,57,3,0,39,24,0.16,2,0,1,1
818,1,51,2,2,24,73,0.07,0,0,1,0
819,2,44,0,2,162,52,0.25,2,0,1,1
820,2,43,4,0,61,20,0.05,1,0,1,0
821,0,32,6,3,138,67,0.3,2,0,1,1
822,0,20,3,1,181,81,0.12,1,43,0,0
823,0,56,7,3,37,33,0.11,1,0,1,0
824,1,32,1,2,146,57,0.36,0,0,1,1
825,0,31,5,0,82,95,0.46,0,0,1,0
826,1,26,7,0,82,93,0.05,1,0,1,0
827,2,54,6,0,194,66,0.43,1,0,1,1
828,1,17,3,3,61,15,0.56,2,0,1,0
829,1,47,3,2,191,10,0.21,0,0,1,1
830,2,22,2,0,107,13,0.55,2,0,1,0
831,0,31,1,3,293,55,0.52,0,0,1,0
832,2,31,5,2,64,83,0.18,0,0,1,1
833,2,32,0,0,262,20,0.37,0,0,1,0
834,1,26,5,0,172,8,0.4,1,0,1,0
835,1,26,1,0,206,5,0.1,0,0,1,0
836,1,17,7,1,250,80,0.27,2,12,0,0
837,0,25,5,1,118,77,0.57,2,43,0,0
838,1,31,6,3,173,28,0.42,0,0,1,0
839,2,55,1,2,85,53,0.06,1,0,1,0
840,2,36,7,2,130,78,0.47,1,0,1,1
841,0,39,1,1,162,4,0.49,2,5,0,0
842,1,35,6,3,192,90,0.56,2,0,1,1
843,1,22,7,2,80,58,0.18,0,0,1,0
844,2,45,4,0,13,44,0.12,1,0,1,0
845,2,30,4,2,45,61,0.34,2,0,1,1
846,0,51,0,0,71,95,0.18,1,0,1,0
847,2,44,4,0,84,83,0.04,2,0,1,0
848,1,39,4,3,226,92,0.04,1,0,1,0
849,2,46,6,2,74,66,0.02,0,0,1,0
850,2,20,6,0,22,58,0.03,1,0,1,1
851,2,32,6,3,106,8,0.52,1,0,1,0
852,2,18,6,0,174,49,0.57,1,0,1,0
853,1,24,5,0,297,18,0.22,2,0,1,0
854,1,54,4,1,48,26,0.56,1,5,0,0
855,0,40,1,1,89,5,0.39,2,30,0,0
856,0,59,7,2,204,47,0.11,0,0,1,0
857,1,41,7,2,286,61,0.02,0,0,1,1
858,2,38,7,2,163,54,0.42,0,0,1,0
859,1,41,5,2,95,13,0.23,1,0,1,1
860,1,30,6,2,14,88,0.03,0,0,1,0
861,1,46,0,3,252,60,0.31,2,0,1,0
862,0,44,5,3,196,6,0.29,0,0,1,0
863,1,59,2,3,250,12,0.56,2,0,1,0
864,0,53,2,0,299,67,0.38,2,0,1,0
865,1,26,0,3,18,12,0.38,1,0,1,0
866,1,44,6,1,58,61,0.26,0,14,0,0
867,1,35,3,0,73,7,0.12,0,0,1,1
868,1,33,2,1,239,17,0.25,2,28,0,1
869,0,53,1,3,107,38,0.36,1,0,1,0
870,0,27,1,1,230,13,0.24,1,46,0,1
871,1,24,3,1,119,67,0.08,1,11,0,0
872,1,29,7,3,296,56,0.12,1,0,1,1
873,2,49,7,1,132,31,0.22,0,6,0,0
874,1,52,1,1,251,30,0.29,0,37,0,0
875,1,38,2,2,276,32,0.35,1,0,1,0
876,0,37,4,2,180,40,0.28,2,0,1,0
877,0,25,0,2,63,37,0.15,0,0,1,1
878,0,45,5,1,221,6,0.48,1,21,0,1
879,2,27,5,3,235,78,0.6,2,0,1,1
880,0,50,3,2,207,5,0.3,0,0,1,0
881,2,58,6,3,171,78,0.19,1,0,1,0
882,1,32,3,0,108,52,0.11,1,0,1,1
883,0,44,3,3,119,51,0.1,2,0,1,0
884,1,41,6,2,187,13,0.42,1,0,1,0
885,1,22,4,0,140,52,0.36,0,0,1,0
886,1,59,0,1,51,99,0.55,2,8,0,1
887,1,38,6,2,224,78,0.23,0,0,1,1
888,2,38,1,2,111,49,0.12,0,0,1,0
889,2,59,0,2,253,19,0.18,0,0,1,0
890,0,48,3,1,246,27,0.41,2,24,0,0
891,2,28,3,1,26,59,0.25,0,5,0,0
892,0,48,4,1,134,79,0.16,1,31,0,0
893,1,37,2,3,113,50,0.51,2,0,1,0
894,0,33,6,1,288,13,0.59,0,39,0,1
895,0,40,1,0,266,71,0.31,2,0,1,0
896,2,42,0,2,214,25,0.3,0,0,1,0
897,1,20,4,3,247,87,0.14,2,0,1,0
898,2,49,5,3,236,9,0.6,2,0,1,1
899,0,46,3,0,217,42,0.13,1,0,1,0
900,2,28,0,3,33,67,0.12,0,0,1,1
901,0,59,6,2,118,50,0.26,0,0,1,0
902,0,46,7,2,50,82,0.14,2,0,1,0
903,0,57,3,1,206,97,0.39,0,38,0,1
904,0,35,0,0,149,17,0.12,1,0,1,0
905,0,43,4,3,273,12,0.31,1,0,1,1
906,1,16,1,1,183,71,0.1,1,22,0,0
907,1,57,4,1,212,90,0.22,1,14,0,0
908,0,55,1,2,63,75,0.46,1,0,1,1
909,0,50,7,1,210,48,0.25,0,21,0,0
910,1,29,5,1,128,5,0.25,2,7,0,0
911,2,16,5,2,114,27,0.44,0,0,1,0
912,2,56,5,0,138,47,0.56,0,0,1,1
913,0,59,2,3,233,57,0.59,2,0,1,0
914,1,45,5,1,254,75,0.56,2,31,0,0
915,0,53,6,3,270,29,0.13,2,0,1,0
916,0,34,0,2,267,26,0.21,1,0,1,1
917,2,20,0,0,160,16,0.5,1,0,1,1
918,1,32,2,2,271,34,0.28,2,0,1,1
919,2,20,0,1,170,8,0.29,0,46,0,0
920,0,47,0,1,208,49,0.3,1,45,0,0
921,2,22,1,2,224,99,0.3,2,0,1,1
922,1,27,2,3,275,34,0.13,1,0,1,0
923,1,48,7,1,243,48,0.6,0,33,0,1
924,1,34,6,0,221,45,0.49,0,0,1,0
925,2,47,2,1,271,94,0.52,0,31,0,1
926,0,24,1,2,275,23,0.25,2,0,1,0
927,1,53,1,2,269,43,0.19,2,0,1,0
928,1,36,3,3,236,70,0.02,2,0,1,1
929,0,45,3,2,246,52,0.35,0,0,1,0
930,0,30,4,0,222,13,0.31,2,0,1,0
931,0,53,0,0,112,24,0.48,2,0,1,1
932,2,33,7,2,18,73,0.22,1,0,1,0
933,0,52,7,2,109,11,0.2,2,0,1,0
934,0,29,7,3,246,2,0.23,2,0,1,0
935,1,51,6,2,102,50,0.48,0,0,1,0
936,0,42,2,3,180,63,0.57,2,0,1,0
937,0,30,5,0,16,51,0.41,0,0,1,0
938,2,25,7,0,155,98,0.48,1,0,1,1
939,2,48,6,1,287,79,0.13,0,24,0,1
940,2,28,7,1,67,67,0.13,2,44,0,0
941,1,46,2,3,241,7,0.14,2,0,1,0
942,0,48,7,2,105,13,0.29,0,0,1,0
943,2,35,2,0,65,83,0.08,2,0,1,0
944,2,55,6,2,102,60,0.59,2,0,1,1
945,1,50,7,3,198,81,0.49,0,0,1,0
946,0,16,1,3,156,16,0.14,1,0,1,0
947,1,28,3,2,266,51,0.32,1,0,1,1
948,1,31,0,3,33,21,0.16,2,0,1,1
949,1,36,2,2,42,79,0.51,1,0,1,0
950,0,19,5,0,34,18,0.06,1,0,1,0
951,1,50,7,3,234,90,0.13,1,0,1,1
952,1,33,1,0,44,40,0.01,0,0,1,0
953,2,35,2,0,273,50,0.36,0,0,1,0
954,2,21,5,0,28,82,0.06,0,0,1,0
955,2,17,3,3,46,17,0.17,1,0,1,0
956,1,19,5,0,291,5,0.1,1,0,1,1
957,2,33,0,0,174,74,0.16,2,0,1,1
958,1,36,0,0,255,92,0.44,0,0,1,0
959,2,50,0,2,157,32,0.42,0,0,1,0
960,1,54,2,0,281,16,0.36,2,0,1,0
961,1,36,3,1,102,71,0.34,2,20,0,0
962,0,49,3,2,184,33,0.35,0,0,1,0
963,0,35,1,2,173,48,0.57,2,0,1,0
964,0,53,1,1,266,33,0.23,0,32,0,1
965,1,55,2,1,236,34,0.38,1,47,0,0
966,0,36,6,3,35,82,0.2,2,0,1,0
967,0,47,5,0,192,18,0.54,2,0,1,1
968,0,22,0,0,99,63,0.56,0,0,1,0
969,2,55,0,2,100,31,0.07,1,0,1,0
970,1,47,2,2,164,42,0.38,1,0,1,0
971,1,18,3,1,30,29,0.03,1,46,0,0
972,2,42,0,1,121,14,0.41,0,37,0,0
973,1,42,3,0,166,80,0.29,2,0,1,1
974,1,51,3,1,272,20,0.17,0,11,0,0
975,1,24,5,3,160,56,0.11,0,0,1,0
976,1,28,5,2,96,53,0.44,2,0,1,0
977,2,17,7,1,125,30,0.25,0,25,0,0
978,2,41,7,2,219,54,0.21,2,0,1,1
979,0,48,2,2,115,19,0.25,2,0,1,1
980,1,50,4,0,128,60,0.1,1,0,1,0
981,2,42,3,2,257,34,0.0,1,0,1,0
982,0,35,5,3,48,5,0.44,2,0,1,0
983,1,19,6,0,274,96,0.57,1,0,1,0
984,1,31,7,2,75,4,0.04,2,0,1,0
985,1,37,5,1,287,94,0.5,1,28,0,0
986,1,43,7,1,58,3,0.22,0,20,0,1
987,0,37,7,1,195,27,0.11,0,31,0,0
988,0,35,1,2,119,98,0.51,0,0,1,0
989,1,41,0,1,248,79,0.37,1,16,0,0
990,0,47,3,1,212,50,0.44,0,39,0,1
991,1,51,6,2,296,10,0.21,0,0,1,0
992,0,43,6,1,197,77,0.43,1,27,0,1
993,1,56,7,2,245,60,0.35,0,0,1,0
994,1,46,7,2,159,52,0.09,2,0,1,0
995,1,56,1,1,252,98,0.48,2,19,0,0
996,2,39,2,1,142,46,0.45,2,40,0,0
997,2,50,7,0,43,11,0.36,1,0,1,1
998,2,45,4,2,56,14,0.44,0,0,1,1
999,1,56,4,3,56,54,0.54,2,0,1,1
1000,1,18,7,3,174,41,0.46,0,0,1,0
1001,0,31,4,2,292,54,0.26,1,0,1,0
1002,2,46,4,3,216,74,0.25,1,0,1,0
1003,1,18,5,3,272,21,0.57,2,0,1,0
1004,0,25,1,1,31,15,0.01,1,38,0,0
1005,0,22,4,3,16,24,0.36,1,0,1,1
1006,2,19,6,0,68,90,0.0,1,0,1,0
1007,0,18,6,3,255,68,0.19,2,0,1,0
1008,2,49,6,2,137,43,0.31,0,0,1,0
1009,0,59,5,0,86,17,0.12,1,0,1,1
1010,2,59,3,3,275,25,0.6,2,0,1,1
1011,0,38,3,1,125,63,0.59,2,12,0,0
1012,2,43,0,0,26,68,0.34,1,0,1,0
1013,0,31,1,0,237,38,0.07,0,0,1,1
1014,2,28,2,0,258,20,0.51,1,0,1,1
1015,1,20,5,3,290,42,0.18,1,0,1,0
1016,2,22,7,1,29,35,0.46,2,9,0,0
1017,0,22,7,1,224,4,0.04,2,13,0,0
1018,2,51,2,0,199,35,0.51,1,0,1,0
1019,0,35,0,2,34,42,0.15,2,0,1,0
1020,2,34,3,3,73,58,0.49,1,0,1,1
1021,2,33,5,1,140,40,0.27,2,32,0,0
1022,1,42,3,3,263,60,0.02,2,0,1,1
1023,0,16,0,2,193,53,0.12,1,0,1,0
1024,1,51,4,2,289,82,0.35,1,0,1,0
1025,1,56,2,1,211,86,0.48,2,7,0,0
1026,2,57,3,0,110,58,0.12,0,0,1,0
1027,2,21,3,0,52,32,0.21,1,0,1,1
1028,2,20,7,2,81,23,0.1,1,0,1,0
1029,0,53,1,2,237,18,0.18,2,0,1,0
1030,2,40,7,0,88,88,0.06,0,0,1,0
1031,1,30,6,1,10,57,0.05,2,5,0,0
1032,2,43,3,0,255,3,0.13,0,0,1,0
1033,2,53,1,0,276,4,0.49,2,0,1,0
1034,2,53,2,1,291,45,0.35,2,10,0,0
1035,2,52,0,2,272,53,0.45,2,0,1,0
1036,1,34,6,1,254,74,0.6,1,34,0,0
1037,1,32,4,1,78,95,0.43,0,26,0,0
1038,2,22,1,3,78,9,0.21,0,0,1,0
1039,1,29,7,3,228,27,0.42,0,0,1,0
1040,0,52,1,2,38,92,0.28,1,0,1,0
1041,0,32,7,0,131,41,0.36,2,0,1,0
1042,1,56,6,2,273,21,0.31,1,0,1,0
1043,1,55,2,2,161,4,0.03,0,0,1,0
1044,1,25,0,1,154,4,0.39,1,14,0,1
1045,1,36,6,2,49,12,0.5,0,0,1,0
1046,0,46,7,2,32,84,0.24,1,0,1,0
1047,1,25,2,3,83,34,0.55,0,0,1,0
1048,1,58,3,1,59,26,0.37,1,8,0,0
1049,2,55,1,2,67,83,0.16,0,0,1,0
1050,2,16,0,1,280,56,0.01,1,35,0,0
1051,1,20,2,3,85,41,0.34,2,0,1,0
1052,0,33,0,0,169,6,0.32,1,0,1,0
1053,0,55,7,1,185,14,0.43,1,30,0,0
1054,1,40,1,1,37,71,0.51,1,41,0,1
1055,2,49,0,3,153,88,0.49,2,0,1,1
1056,0,32,2,0,221,96,0.37,1,0,1,0
1057,2,56,0,1,169,90,0.59,0,33,0,0
1058,1,54,7,1,79,14,0.34,0,40,0,0
1059,1,21,6,3,44,41,0.31,1,0,1,1
1060,0,22,4,0,204,19,0.42,2,0,1,0
1061,1,24,0,0,181,75,0.58,1,0,1,0
1062,0,28,7,3,57,12,0.14,1,0,1,0
1063,0,54,3,3,53,23,0.44,1,0,1,0
1064,0,28,7,2,201,54,0.41,1,0,1,1
1065,1,49,7,2,74,27,0.22,1,0,1,0
1066,1,26,4,1,95,50,0.26,1,39,0,0
